1.136341822728915531e+03,0.000000000000000000e+00,6.655233368860638166e+02
0.000000000000000000e+00,1.137507625962165775e+03,3.588598872673275650e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
