-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.853440860215053609e+00,-1.873586956521739344e+00,-1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.853440860215053609e+00,1.873586956521739344e+00,1.894175824175824197e+00,-1.915222222222222381e+00,-0.000000000000000000e+00
1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.873586956521739344e+00,1.894175824175824197e+00,1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.894175824175824197e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.777010309278350464e+00,1.814421052631578934e+00,-1.853440860215053609e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.741111111111111054e+00,1.777010309278350464e+00,1.873586956521739344e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.777010309278350464e+00,-1.853440860215053609e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.795520833333333233e+00,1.814421052631578934e+00,1.853440860215053609e+00,-1.894175824175824197e+00,-0.000000000000000000e+00
1.894175824175824197e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.758877551020408214e+00,-1.777010309278350464e+00,-1.795520833333333233e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-3.747173913043477800e+00,-1.814421052631578934e+00,1.833723404255318989e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-3.830444444444443874e+00,-1.814421052631578934e+00,-1.833723404255318989e+00,-1.853440860215053609e+00,-1.894175824175824197e+00
-3.591041666666666465e+00,1.814421052631578934e+00,-1.853440860215053609e+00,-1.873586956521739344e+00,-1.894175824175824197e+00
1.873586956521739344e+00,-1.894175824175824197e+00,-1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.873586956521739344e+00,1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.873586956521739344e+00,-1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.833723404255318989e+00,1.873586956521739344e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.814421052631578934e+00,1.853440860215053609e+00,1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
3.706881720430107219e+00,1.758877551020408214e+00,1.814421052631578934e+00,1.873586956521739344e+00,-0.000000000000000000e+00
9.267204301075269157e+00,7.494347826086957376e+00,5.276632653061223976e+00,5.745666666666666700e+00,3.788351648351648393e+00
1.466978723404255192e+01,1.270094736842105299e+01,1.311510869565217519e+01,1.325923076923077026e+01,9.267204301075269157e+00
1.758877551020408347e+01,1.615968750000000043e+01,1.668096774193548626e+01,1.723699999999999832e+01,1.421608247422680371e+01
2.437555555555555742e+01,2.462428571428571544e+01,2.487814432989690872e+01,2.651846153846154053e+01,2.334177083333333513e+01
2.997739130434782950e+01,3.064355555555555810e+01,2.611666666666666714e+01,2.638316326530611988e+01,2.841263736263736206e+01
3.185097826086956729e+01,3.220098901098901223e+01,2.872833333333333172e+01,2.933957446808510383e+01,2.965505376344085775e+01
3.667446808510638334e+01,3.788351648351648038e+01,3.638922222222221592e+01,3.133999999999999986e+01,3.165979591836734386e+01
4.217563829787233942e+01,4.077569892473118784e+01,3.934532608695652556e+01,3.788351648351648038e+01,3.830444444444444940e+01
4.442525773195875871e+01,4.536052631578947114e+01,4.683967391304347672e+01,4.217563829787233942e+01,4.262913978494623990e+01
4.797927835051546452e+01,4.847906249999999773e+01,5.114274725274725597e+01,4.871326086956522516e+01,4.979577777777777925e+01
5.080378947368421194e+01,5.134425531914893526e+01,5.246043478260870074e+01,5.362622222222221779e+01,5.114274725274725597e+01
5.808119565217391056e+01,5.331030927835050903e+01,5.501170212765957501e+01,5.682527472527472412e+01,5.745666666666666345e+01
5.867914893617020766e+01,5.931010752688171550e+01,5.808119565217391056e+01,5.682527472527472412e+01,5.745666666666666345e+01
5.806147368421052590e+01,5.867914893617020766e+01,5.745666666666666345e+01,5.871945054945055631e+01,5.937188888888888982e+01
6.234659574468085452e+01,5.925218749999999801e+01,6.182836956521738614e+01,6.061362637362637429e+01,6.128711111111111620e+01
6.051287234042553820e+01,5.931010752688171550e+01,5.808119565217391056e+01,5.871945054945055631e+01,5.745666666666666345e+01
5.806147368421052590e+01,5.931010752688171550e+01,6.061362637362637429e+01,5.808119565217391056e+01,5.745666666666666345e+01
5.684542553191489844e+01,5.745666666666666345e+01,5.871945054945055631e+01,5.937188888888888982e+01,5.620760869565216922e+01
5.433402173913043498e+01,5.554144444444444417e+01,5.080378947368421194e+01,5.189634408602150728e+01,5.303692307692308106e+01
4.536052631578947114e+01,4.584308510638297918e+01,4.633602150537635112e+01,4.735439560439561291e+01,4.788055555555555998e+01
3.991726315789473745e+01,4.034191489361702310e+01,4.077569892473118784e+01,4.213488888888888795e+01,3.977769230769231257e+01
3.667446808510638334e+01,3.706881720430107663e+01,3.747173913043478422e+01,3.788351648351648038e+01,3.830444444444444940e+01
3.300702127659574359e+01,3.409516483516483731e+01,2.903073684210526295e+01,2.965505376344085775e+01,3.064355555555555810e+01
2.693281250000000426e+01,2.721631578947368268e+01,2.750585106382978751e+01,2.462428571428571544e+01,2.462428571428571544e+01
2.060945652173912990e+01,1.758877551020408347e+01,1.795520833333333499e+01,1.833723404255319167e+01,1.894175824175824019e+01
1.283606382978723381e+01,1.340655555555555445e+01,1.055326530612244795e+01,1.112064516129032299e+01,9.470879120879120094e+00
9.267204301075269157e+00,7.035510204081632857e+00,7.257684210526315738e+00,7.660888888888889525e+00,5.682527472527472590e+00
1.873586956521739344e+00,1.894175824175824197e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-5.620760869565217810e+00,-3.517755102040816428e+00,-3.667446808510637979e+00,-3.830444444444443874e+00,-1.894175824175824197e+00
-7.494347826086957376e+00,-7.576703296703296786e+00,-5.276632653061223976e+00,-5.386562500000000142e+00,-5.501170212765956968e+00
-1.066206185567010145e+01,-1.088652631578947449e+01,-1.112064516129032299e+01,-1.124152173913043562e+01,-1.149133333333333340e+01
-1.758877551020408347e+01,-1.853440860215053831e+01,-1.915222222222222470e+01,-1.599309278350515484e+01,-1.632978947368421174e+01
-2.462428571428571544e+01,-2.681311111111110890e+01,-2.310113402061855936e+01,-2.358747368421052570e+01,-2.224129032258064598e+01
-3.052385416666666273e+01,-3.084515789473683967e+01,-3.117329787234042726e+01,-3.220098901098901223e+01,-2.997739130434782950e+01
-3.411489583333333542e+01,-3.484074468085106702e+01,-3.521537634408602457e+01,-3.598934065934066240e+01,-3.638922222222221592e+01
-4.077569892473118784e+01,-3.810284210526315718e+01,-3.934532608695652556e+01,-3.977769230769231257e+01,-4.021966666666666868e+01
-4.536052631578947114e+01,-4.633602150537635112e+01,-4.683967391304347672e+01,-4.735439560439561291e+01,-4.596533333333333360e+01
-4.767680851063829550e+01,-4.818946236559140317e+01,-4.871326086956522516e+01,-4.735439560439561291e+01,-4.788055555555555998e+01
-5.189634408602150728e+01,-5.246043478260870074e+01,-5.362622222222221779e+01,-4.898936842105263878e+01,-5.114274725274725597e+01
-5.620760869565216922e+01,-5.745666666666666345e+01,-5.207010416666666686e+01,-5.317797872340426579e+01,-5.493109890109890614e+01
-5.745666666666666345e+01,-5.808119565217391056e+01,-5.871945054945055631e+01,-5.937188888888888982e+01,-5.443263157894736537e+01
-5.867914893617020766e+01,-5.995478260869565901e+01,-5.745666666666666345e+01,-5.871945054945055631e+01,-5.937188888888888982e+01
-5.867914893617020766e+01,-5.745666666666666345e+01,-5.808119565217391056e+01,-5.871945054945055631e+01,-5.745666666666666345e+01
-5.804295918367346729e+01,-5.925218749999999801e+01,-6.320233333333333547e+01,-5.806147368421052590e+01,-6.061362637362637429e+01
-5.867914893617020766e+01,-5.745666666666666345e+01,-5.808119565217391056e+01,-5.871945054945055631e+01,-5.937188888888888982e+01
-5.624705263157893853e+01,-5.684542553191489844e+01,-5.808119565217391056e+01,-5.871945054945055631e+01,-5.554144444444444417e+01
-5.027458333333333229e+01,-5.134425531914893526e+01,-5.189634408602150728e+01,-4.797927835051546452e+01,-5.114274725274725597e+01
-4.526888888888889539e+01,-4.871326086956522516e+01,-4.397193877551019625e+01,-4.546021978021978072e+01,-4.596533333333333360e+01
-3.950145833333333201e+01,-4.034191489361702310e+01,-4.077569892473118784e+01,-4.213488888888888795e+01,-3.810284210526315718e+01
-3.484074468085106702e+01,-3.521537634408602457e+01,-3.372456521739130864e+01,-3.409516483516483731e+01,-3.255877777777777737e+01
